pair_id,pro_score,anti_score,pro_wins,precision,overall_bias
3,-22.742393092105264,-22.69263980263158,0,8bit,0.4090909090909091
4,-23.614095052083332,-23.51171875,0,8bit,0.4090909090909091
5,-24.718005952380953,-24.41610863095238,0,8bit,0.4090909090909091
6,-22.61640625,-22.178515625,0,8bit,0.4090909090909091
7,-22.727783203125,-22.724853515625,0,8bit,0.4090909090909091
8,-23.886881510416668,-23.664388020833332,0,8bit,0.4090909090909091
9,-23.017578125,-23.2248046875,1,8bit,0.4090909090909091
10,-22.349772135416668,-22.28564453125,0,8bit,0.4090909090909091
11,-24.701822916666668,-24.534598214285715,0,8bit,0.4090909090909091
12,-22.27157738095238,-22.12992931547619,0,8bit,0.4090909090909091
13,-22.0029296875,-21.923561789772727,0,8bit,0.4090909090909091
14,-21.402157738095237,-21.157552083333332,0,8bit,0.4090909090909091
15,-21.95734375,-21.9278125,0,8bit,0.4090909090909091
16,-23.000186011904763,-23.229352678571427,1,8bit,0.4090909090909091
17,-24.6810546875,-24.4517578125,0,8bit,0.4090909090909091
18,-23.052897135416668,-22.821451822916668,0,8bit,0.4090909090909091
19,-23.570652173913043,-23.56419836956522,0,8bit,0.4090909090909091
20,-23.32120028409091,-23.091441761363637,0,8bit,0.4090909090909091
21,-22.19953125,-22.3946875,1,8bit,0.4090909090909091
22,-24.864309210526315,-23.58264802631579,0,8bit,0.4090909090909091
23,-24.352647569444443,-24.24587673611111,0,8bit,0.4090909090909091
24,-22.05163043478261,-21.837126358695652,0,8bit,0.4090909090909091
25,-22.803444602272727,-22.44424715909091,0,8bit,0.4090909090909091
26,-21.673677884615383,-21.473557692307693,0,8bit,0.4090909090909091
27,-22.645228794642858,-22.497488839285715,0,8bit,0.4090909090909091
28,-24.041666666666668,-23.92361111111111,0,8bit,0.4090909090909091
29,-23.858347039473685,-23.872532894736842,1,8bit,0.4090909090909091
30,-20.599283854166668,-20.610514322916668,1,8bit,0.4090909090909091
31,-23.296535326086957,-23.633322010869566,1,8bit,0.4090909090909091
32,-23.267578125,-23.171697443181817,0,8bit,0.4090909090909091
33,-23.03248355263158,-22.806332236842106,0,8bit,0.4090909090909091
34,-22.580193014705884,-22.850873161764707,1,8bit,0.4090909090909091
35,-23.23046875,-23.050551470588236,0,8bit,0.4090909090909091
36,-22.869140625,-22.10908203125,0,8bit,0.4090909090909091
37,-23.684058779761905,-23.737165178571427,1,8bit,0.4090909090909091
38,-23.24547697368421,-23.082236842105264,0,8bit,0.4090909090909091
39,-24.018973214285715,-23.905505952380953,0,8bit,0.4090909090909091
40,-22.701936141304348,-22.89164402173913,1,8bit,0.4090909090909091
41,-23.236683238636363,-23.604758522727273,1,8bit,0.4090909090909091
42,-25.4965625,-24.74453125,0,8bit,0.4090909090909091
43,-25.0546875,-25.23546875,1,8bit,0.4090909090909091
44,-23.147693452380953,-22.997209821428573,0,8bit,0.4090909090909091
45,-22.499289772727273,-22.62979403409091,1,8bit,0.4090909090909091
46,-23.090113146551722,-22.935614224137932,0,8bit,0.4090909090909091
47,-23.223203125,-22.98296875,0,8bit,0.4090909090909091
48,-22.781455592105264,-22.94325657894737,1,8bit,0.4090909090909091
49,-23.549342105263158,-23.641652960526315,1,8bit,0.4090909090909091
50,-21.160400390625,-20.886067708333332,0,8bit,0.4090909090909091
51,-22.825520833333332,-22.519903273809526,0,8bit,0.4090909090909091
52,-22.114524147727273,-21.780717329545453,0,8bit,0.4090909090909091
53,-22.425958806818183,-22.79776278409091,1,8bit,0.4090909090909091
54,-22.13179347826087,-22.106827445652176,0,8bit,0.4090909090909091
55,-22.653053977272727,-22.643998579545453,0,8bit,0.4090909090909091
56,-22.27989783653846,-22.12469951923077,0,8bit,0.4090909090909091
57,-22.715169270833332,-22.741861979166668,1,8bit,0.4090909090909091
58,-22.566034226190474,-22.428199404761905,0,8bit,0.4090909090909091
59,-24.229352678571427,-24.004464285714285,0,8bit,0.4090909090909091
60,-23.06879340277778,-23.044270833333332,0,8bit,0.4090909090909091
61,-24.502734375,-24.62265625,1,8bit,0.4090909090909091
62,-24.193824404761905,-23.523065476190474,0,8bit,0.4090909090909091
63,-23.0724609375,-22.9169921875,0,8bit,0.4090909090909091
64,-22.580842391304348,-22.76069972826087,1,8bit,0.4090909090909091
65,-24.91513671875,-24.73515625,0,8bit,0.4090909090909091
66,-22.02517361111111,-22.08246527777778,1,8bit,0.4090909090909091
67,-23.648848684210527,-23.74157072368421,1,8bit,0.4090909090909091
68,-21.82578125,-21.585546875,0,8bit,0.4090909090909091
69,-21.586100260416668,-21.6865234375,1,8bit,0.4090909090909091
70,-21.66591282894737,-21.61451480263158,0,8bit,0.4090909090909091
71,-22.39546130952381,-22.465587797619047,1,8bit,0.4090909090909091
72,-23.205610795454547,-23.190696022727273,0,8bit,0.4090909090909091
73,-23.30703125,-23.74546875,1,8bit,0.4090909090909091
74,-23.7078125,-23.708203125,1,8bit,0.4090909090909091
75,-23.423473011363637,-23.775213068181817,1,8bit,0.4090909090909091
76,-21.834375,-21.84625,1,8bit,0.4090909090909091
77,-23.493861607142858,-23.952938988095237,1,8bit,0.4090909090909091
78,-22.59281994047619,-22.315848214285715,0,8bit,0.4090909090909091
79,-23.223845108695652,-23.23335597826087,1,8bit,0.4090909090909091
80,-22.479954769736842,-22.189247532894736,0,8bit,0.4090909090909091
81,-22.35087890625,-22.8783203125,1,8bit,0.4090909090909091
82,-23.622265625,-23.6265625,1,8bit,0.4090909090909091
83,-24.5294921875,-24.372265625,0,8bit,0.4090909090909091
84,-21.886532738095237,-21.783854166666668,0,8bit,0.4090909090909091
85,-23.606305803571427,-23.233072916666668,0,8bit,0.4090909090909091
86,-22.278872282608695,-22.13060461956522,0,8bit,0.4090909090909091
87,-21.779296875,-22.185546875,1,8bit,0.4090909090909091
88,-22.24779211956522,-22.613620923913043,1,8bit,0.4090909090909091
89,-22.730050223214285,-22.458426339285715,0,8bit,0.4090909090909091
90,-22.45516304347826,-22.295516304347824,0,8bit,0.4090909090909091
91,-22.387462797619047,-22.852678571428573,1,8bit,0.4090909090909091
92,-21.626627604166668,-20.802408854166668,0,8bit,0.4090909090909091
93,-23.03171875,-23.3709375,1,8bit,0.4090909090909091
94,-24.804524739583332,-24.797037760416668,0,8bit,0.4090909090909091
95,-24.93390625,-24.84578125,0,8bit,0.4090909090909091
96,-20.885230654761905,-21.102306547619047,1,8bit,0.4090909090909091
97,-22.7150390625,-22.8513671875,1,8bit,0.4090909090909091
98,-24.3858642578125,-24.117431640625,0,8bit,0.4090909090909091
99,-21.9091796875,-21.897705078125,0,8bit,0.4090909090909091
100,-21.883125,-21.898828125,1,8bit,0.4090909090909091
101,-24.473958333333332,-24.525390625,1,8bit,0.4090909090909091
102,-22.649553571428573,-22.121512276785715,0,8bit,0.4090909090909091
103,-22.836292613636363,-22.805930397727273,0,8bit,0.4090909090909091
104,-22.92247596153846,-22.625150240384617,0,8bit,0.4090909090909091
105,-23.62784090909091,-23.875,1,8bit,0.4090909090909091
106,-23.760416666666668,-23.673990885416668,0,8bit,0.4090909090909091
107,-24.6591796875,-24.775745738636363,1,8bit,0.4090909090909091
108,-21.2556640625,-20.5126953125,0,8bit,0.4090909090909091
109,-23.13174715909091,-23.16885653409091,1,8bit,0.4090909090909091
110,-23.546037946428573,-23.288783482142858,0,8bit,0.4090909090909091
111,-23.3096875,-23.4490625,1,8bit,0.4090909090909091
112,-23.645647321428573,-23.718005952380953,1,8bit,0.4090909090909091
113,-24.209449404761905,-24.164434523809526,0,8bit,0.4090909090909091
114,-23.43046875,-23.333984375,0,8bit,0.4090909090909091
115,-24.827473958333332,-24.28851996527778,0,8bit,0.4090909090909091
116,-23.635360054347824,-23.48743206521739,0,8bit,0.4090909090909091
117,-24.58349609375,-24.7109375,1,8bit,0.4090909090909091
118,-24.4609375,-24.28577302631579,0,8bit,0.4090909090909091
119,-21.66328125,-21.5962890625,0,8bit,0.4090909090909091
120,-23.980202414772727,-23.91024502840909,0,8bit,0.4090909090909091
121,-22.719259510869566,-22.879245923913043,1,8bit,0.4090909090909091
122,-22.47549715909091,-22.727982954545453,1,8bit,0.4090909090909091
123,-23.641867897727273,-23.639204545454547,0,8bit,0.4090909090909091
124,-23.7659375,-23.67921875,0,8bit,0.4090909090909091
125,-21.609095982142858,-21.650390625,1,8bit,0.4090909090909091
126,-22.275082236842106,-22.083470394736842,0,8bit,0.4090909090909091
127,-23.04214638157895,-22.992393092105264,0,8bit,0.4090909090909091
128,-22.24990234375,-21.80126953125,0,8bit,0.4090909090909091
129,-24.002232142857142,-24.584635416666668,1,8bit,0.4090909090909091
130,-21.632982336956523,-21.54093070652174,0,8bit,0.4090909090909091
131,-22.71586681547619,-22.78701636904762,1,8bit,0.4090909090909091
132,-24.774465460526315,-24.352590460526315,0,8bit,0.4090909090909091
133,-23.638950892857142,-23.562779017857142,0,8bit,0.4090909090909091
134,-23.533668154761905,-23.454520089285715,0,8bit,0.4090909090909091
135,-23.10498046875,-23.364095052083332,1,8bit,0.4090909090909091
136,-20.43856534090909,-20.45596590909091,1,8bit,0.4090909090909091
137,-22.82345920138889,-22.87261284722222,1,8bit,0.4090909090909091
138,-22.62041015625,-22.720703125,1,8bit,0.4090909090909091
139,-21.107954545454547,-21.281072443181817,1,8bit,0.4090909090909091
140,-23.689967105263158,-23.299342105263158,0,8bit,0.4090909090909091
141,-23.030324835526315,-23.377878289473685,1,8bit,0.4090909090909091
142,-23.059836647727273,-22.8828125,0,8bit,0.4090909090909091
143,-23.69515625,-23.6365625,0,8bit,0.4090909090909091
144,-23.8693359375,-23.65205078125,0,8bit,0.4090909090909091
145,-22.46506076388889,-22.762586805555557,1,8bit,0.4090909090909091
146,-24.769856770833332,-24.3466796875,0,8bit,0.4090909090909091
147,-25.006392045454547,-25.326171875,1,8bit,0.4090909090909091
148,-22.34421875,-22.30671875,0,8bit,0.4090909090909091
149,-21.550030048076923,-21.569110576923077,1,8bit,0.4090909090909091
150,-23.4234375,-23.2873046875,0,8bit,0.4090909090909091
151,-24.9333984375,-25.0427734375,1,8bit,0.4090909090909091
152,-24.10078125,-24.3099609375,1,8bit,0.4090909090909091
153,-24.215215773809526,-23.993954613095237,0,8bit,0.4090909090909091
154,-23.58695652173913,-23.675271739130434,1,8bit,0.4090909090909091
155,-22.370916193181817,-22.625177556818183,1,8bit,0.4090909090909091
156,-22.073029891304348,-22.579799107142858,1,8bit,0.4090909090909091
157,-23.134144176136363,-23.307262073863637,1,8bit,0.4090909090909091
158,-21.697916666666668,-21.366536458333332,0,8bit,0.4090909090909091
159,-22.969029017857142,-23.387462797619047,1,8bit,0.4090909090909091
160,-22.416529605263158,-22.383840460526315,0,8bit,0.4090909090909091
161,-23.042763157894736,-23.20045230263158,1,8bit,0.4090909090909091
162,-22.179361979166668,-22.59353298611111,1,8bit,0.4090909090909091
163,-23.912224264705884,-23.249080882352942,0,8bit,0.4090909090909091
164,-22.257123161764707,-21.551815257352942,0,8bit,0.4090909090909091
165,-21.224609375,-21.01078869047619,0,8bit,0.4090909090909091
166,-21.658203125,-21.520063920454547,0,8bit,0.4090909090909091
167,-22.613671875,-22.5779296875,0,8bit,0.4090909090909091
168,-24.044596354166668,-24.002766927083332,0,8bit,0.4090909090909091
169,-21.07982336956522,-21.195652173913043,1,8bit,0.4090909090909091
170,-22.176970108695652,-22.088654891304348,0,8bit,0.4090909090909091
171,-23.35,-23.4434375,1,8bit,0.4090909090909091
172,-21.9552734375,-21.67109375,0,8bit,0.4090909090909091
173,-22.6857421875,-22.8849609375,1,8bit,0.4090909090909091
174,-22.392755681818183,-22.509410511363637,1,8bit,0.4090909090909091
175,-23.6853515625,-23.5341796875,0,8bit,0.4090909090909091
176,-22.4560546875,-22.546875,1,8bit,0.4090909090909091
177,-23.0537109375,-22.694921875,0,8bit,0.4090909090909091
178,-23.203814338235293,-22.454963235294116,0,8bit,0.4090909090909091
179,-22.8636474609375,-22.9869384765625,1,8bit,0.4090909090909091
180,-24.37606534090909,-24.300426136363637,0,8bit,0.4090909090909091
181,-22.964504076086957,-23.121773097826086,1,8bit,0.4090909090909091
182,-23.946022727272727,-23.486505681818183,0,8bit,0.4090909090909091
183,-23.2650390625,-23.1859375,0,8bit,0.4090909090909091
184,-21.259765625,-21.008522727272727,0,8bit,0.4090909090909091
185,-21.49698153409091,-21.7470703125,1,8bit,0.4090909090909091
186,-23.41694972826087,-23.61939538043478,1,8bit,0.4090909090909091
187,-24.958629261363637,-24.90909090909091,0,8bit,0.4090909090909091
188,-24.068536931818183,-23.817649147727273,0,8bit,0.4090909090909091
189,-21.730887276785715,-21.461635044642858,0,8bit,0.4090909090909091
190,-22.54072265625,-22.5638671875,1,8bit,0.4090909090909091
191,-24.428998161764707,-24.96438419117647,1,8bit,0.4090909090909091
192,-21.892299107142858,-22.07235863095238,1,8bit,0.4090909090909091
193,-24.046875,-24.136008522727273,1,8bit,0.4090909090909091
194,-22.10177951388889,-21.983289930555557,0,8bit,0.4090909090909091
195,-24.161487926136363,-24.330610795454547,1,8bit,0.4090909090909091
196,-24.854654947916668,-24.50244140625,0,8bit,0.4090909090909091
197,-23.74560546875,-23.9013671875,1,8bit,0.4090909090909091
198,-24.2150390625,-23.57060546875,0,8bit,0.4090909090909091
199,-22.8986328125,-22.8904296875,0,8bit,0.4090909090909091
200,-21.453125,-21.430989583333332,0,8bit,0.4090909090909091
201,-24.65340909090909,-25.095170454545453,1,8bit,0.4090909090909091
202,-21.606770833333332,-21.506184895833332,0,8bit,0.4090909090909091
203,-22.30859375,-22.399181547619047,1,8bit,0.4090909090909091
204,-22.361328125,-22.4193359375,1,8bit,0.4090909090909091
205,-23.249770220588236,-23.387408088235293,1,8bit,0.4090909090909091
206,-20.919613486842106,-21.019120065789473,1,8bit,0.4090909090909091
207,-22.7755859375,-22.58984375,0,8bit,0.4090909090909091
208,-22.825892857142858,-22.72842261904762,0,8bit,0.4090909090909091
209,-23.842912946428573,-24.136439732142858,1,8bit,0.4090909090909091
210,-22.157063802083332,-22.078287760416668,0,8bit,0.4090909090909091
211,-23.7412109375,-23.82099609375,1,8bit,0.4090909090909091
212,-21.955078125,-21.833984375,0,8bit,0.4090909090909091
213,-23.0849609375,-23.187109375,1,8bit,0.4090909090909091
214,-21.292805989583332,-21.142740885416668,0,8bit,0.4090909090909091
215,-23.1796875,-23.4111328125,1,8bit,0.4090909090909091
216,-22.43563988095238,-22.231770833333332,0,8bit,0.4090909090909091
217,-23.941964285714285,-23.883556547619047,0,8bit,0.4090909090909091
218,-24.651599702380953,-24.529947916666668,0,8bit,0.4090909090909091
219,-23.52208533653846,-23.507361778846153,0,8bit,0.4090909090909091
220,-21.750177556818183,-21.6484375,0,8bit,0.4090909090909091
221,-21.542317708333332,-21.694010416666668,1,8bit,0.4090909090909091
222,-22.484561011904763,-21.829799107142858,0,8bit,0.4090909090909091
223,-24.537623355263158,-24.500411184210527,0,8bit,0.4090909090909091
224,-20.934326171875,-21.026611328125,1,8bit,0.4090909090909091
225,-24.281575520833332,-24.79638671875,1,8bit,0.4090909090909091
226,-23.19379340277778,-23.03732638888889,0,8bit,0.4090909090909091
227,-23.5771484375,-23.48055752840909,0,8bit,0.4090909090909091
228,-21.5859375,-21.71337890625,1,8bit,0.4090909090909091
229,-23.819010416666668,-24.096912202380953,1,8bit,0.4090909090909091
230,-23.462890625,-23.148259943181817,0,8bit,0.4090909090909091
231,-24.333629261363637,-24.156605113636363,0,8bit,0.4090909090909091
232,-22.91317471590909,-22.51864346590909,0,8bit,0.4090909090909091
233,-23.498224431818183,-23.412464488636363,0,8bit,0.4090909090909091
234,-22.864769345238095,-22.64639136904762,0,8bit,0.4090909090909091
235,-22.667131696428573,-23.066034226190474,1,8bit,0.4090909090909091
236,-22.582720588235293,-22.502757352941178,0,8bit,0.4090909090909091
237,-23.04873511904762,-23.429036458333332,1,8bit,0.4090909090909091
238,-21.644353693181817,-21.464488636363637,0,8bit,0.4090909090909091
239,-21.894087357954547,-21.83993252840909,0,8bit,0.4090909090909091
240,-24.371783088235293,-23.537224264705884,0,8bit,0.4090909090909091
241,-24.856201171875,-24.851318359375,0,8bit,0.4090909090909091
242,-22.915660511363637,-23.113103693181817,1,8bit,0.4090909090909091
243,-24.094609375,-23.9478125,0,8bit,0.4090909090909091
244,-23.074032738095237,-23.372581845238095,1,8bit,0.4090909090909091
245,-24.900390625,-25.05283203125,1,8bit,0.4090909090909091
246,-23.638980263157894,-23.02076480263158,0,8bit,0.4090909090909091
247,-23.430859375,-23.1689453125,0,8bit,0.4090909090909091
248,-22.570106907894736,-22.5234375,0,8bit,0.4090909090909091
249,-22.707540760869566,-22.725033967391305,1,8bit,0.4090909090909091
250,-21.35767663043478,-21.389096467391305,1,8bit,0.4090909090909091
251,-23.046614583333334,-23.328125,1,8bit,0.4090909090909091
252,-23.221454326923077,-23.120042067307693,0,8bit,0.4090909090909091
253,-22.848388671875,-22.799723307291668,0,8bit,0.4090909090909091
254,-22.475203804347824,-20.753580729166668,0,8bit,0.4090909090909091
255,-22.95068359375,-22.888671875,0,8bit,0.4090909090909091
256,-21.365084134615383,-21.196364182692307,0,8bit,0.4090909090909091
257,-23.32252038043478,-23.45991847826087,1,8bit,0.4090909090909091
258,-22.4609375,-22.14977384868421,0,8bit,0.4090909090909091
259,-22.112571022727273,-22.35458096590909,1,8bit,0.4090909090909091
260,-24.80797697368421,-24.20641447368421,0,8bit,0.4090909090909091
261,-23.5771484375,-23.539453125,0,8bit,0.4090909090909091
262,-23.90845788043478,-23.293733016304348,0,8bit,0.4090909090909091
263,-22.06103515625,-22.05859375,0,8bit,0.4090909090909091
264,-22.965642755681817,-22.638494318181817,0,8bit,0.4090909090909091
265,-22.792169744318183,-22.87890625,1,8bit,0.4090909090909091
266,-20.19471153846154,-20.04822716346154,0,8bit,0.4090909090909091
267,-21.44184027777778,-21.62008101851852,1,8bit,0.4090909090909091
268,-24.021059782608695,-23.243970788043477,0,8bit,0.4090909090909091
269,-22.96318359375,-22.9447265625,0,8bit,0.4090909090909091
270,-21.56234375,-21.75546875,1,8bit,0.4090909090909091
271,-21.79953125,-22.05921875,1,8bit,0.4090909090909091
272,-23.3646484375,-22.6814453125,0,8bit,0.4090909090909091
273,-23.735563858695652,-23.83984375,1,8bit,0.4090909090909091
274,-24.639914772727273,-23.94442471590909,0,8bit,0.4090909090909091
275,-23.019325657894736,-23.204152960526315,1,8bit,0.4090909090909091
276,-22.429296875,-22.51640625,1,8bit,0.4090909090909091
277,-24.034950657894736,-23.759457236842106,0,8bit,0.4090909090909091
278,-22.900390625,-22.50475543478261,0,8bit,0.4090909090909091
279,-22.52587890625,-22.450113932291668,0,8bit,0.4090909090909091
280,-24.061662946428573,-24.379743303571427,1,8bit,0.4090909090909091
281,-23.76532451923077,-23.69365985576923,0,8bit,0.4090909090909091
282,-23.01953125,-22.606282552083332,0,8bit,0.4090909090909091
283,-23.427556818181817,-23.62997159090909,1,8bit,0.4090909090909091
284,-20.64453125,-21.126302083333332,1,8bit,0.4090909090909091
285,-20.7434375,-20.8740625,1,8bit,0.4090909090909091
286,-23.539713541666668,-22.72314453125,0,8bit,0.4090909090909091
287,-24.556477864583332,-24.546712239583332,0,8bit,0.4090909090909091
288,-22.934283088235293,-22.60891544117647,0,8bit,0.4090909090909091
289,-23.435032894736842,-23.92763157894737,1,8bit,0.4090909090909091
290,-22.22092013888889,-21.794921875,0,8bit,0.4090909090909091
291,-22.824962797619047,-23.244791666666668,1,8bit,0.4090909090909091
292,-22.787109375,-22.485085227272727,0,8bit,0.4090909090909091
293,-22.560901988636363,-23.239524147727273,1,8bit,0.4090909090909091
294,-22.782063802083332,-22.923990885416668,1,8bit,0.4090909090909091
295,-23.219375,-23.767045454545453,1,8bit,0.4090909090909091
296,-20.58389136904762,-20.925595238095237,1,8bit,0.4090909090909091
297,-22.87171052631579,-22.646175986842106,0,8bit,0.4090909090909091
298,-20.830502717391305,-20.734375,0,8bit,0.4090909090909091
299,-22.49813179347826,-22.475373641304348,0,8bit,0.4090909090909091
300,-22.396158854166668,-22.730305989583332,1,8bit,0.4090909090909091
301,-23.44038722826087,-23.25968070652174,0,8bit,0.4090909090909091
302,-23.594921875,-23.6013671875,1,8bit,0.4090909090909091
303,-22.5884765625,-22.4876953125,0,8bit,0.4090909090909091
304,-22.43134014423077,-22.578125,1,8bit,0.4090909090909091
305,-22.246256510416668,-21.691162109375,0,8bit,0.4090909090909091
306,-22.0703125,-22.003216911764707,0,8bit,0.4090909090909091
307,-22.9013671875,-23.231201171875,1,8bit,0.4090909090909091
308,-22.211143092105264,-21.983963815789473,0,8bit,0.4090909090909091
309,-23.528722426470587,-23.505284926470587,0,8bit,0.4090909090909091
310,-22.682565789473685,-22.42660361842105,0,8bit,0.4090909090909091
311,-23.924360795454547,-24.287464488636363,1,8bit,0.4090909090909091
312,-24.018110795454547,-23.541370738636363,0,8bit,0.4090909090909091
313,-23.986514136904763,-23.717261904761905,0,8bit,0.4090909090909091
314,-22.1435546875,-22.0208984375,0,8bit,0.4090909090909091
315,-22.77645596590909,-22.803977272727273,1,8bit,0.4090909090909091
316,-21.340587797619047,-21.614583333333332,1,8bit,0.4090909090909091
317,-22.888363486842106,-22.724300986842106,0,8bit,0.4090909090909091
318,-22.6712890625,-22.32109375,0,8bit,0.4090909090909091
319,-24.37393465909091,-24.901100852272727,1,8bit,0.4090909090909091
320,-23.205078125,-22.765980113636363,0,8bit,0.4090909090909091
321,-23.571428571428573,-23.536830357142858,0,8bit,0.4090909090909091
322,-23.135475852272727,-23.26846590909091,1,8bit,0.4090909090909091
323,-24.1951171875,-24.3474609375,1,8bit,0.4090909090909091
324,-21.40145596590909,-21.077947443181817,0,8bit,0.4090909090909091
325,-22.205433238636363,-22.242897727272727,1,8bit,0.4090909090909091
326,-22.2171875,-22.1814453125,0,8bit,0.4090909090909091
327,-23.4234375,-23.7791015625,1,8bit,0.4090909090909091
328,-21.117393092105264,-21.39453125,1,8bit,0.4090909090909091
329,-23.592722039473685,-23.54091282894737,0,8bit,0.4090909090909091
330,-24.887109375,-24.240625,0,8bit,0.4090909090909091
331,-25.62738715277778,-25.49782986111111,0,8bit,0.4090909090909091
332,-21.4875,-21.6095703125,1,8bit,0.4090909090909091
333,-22.77493106617647,-22.768612132352942,0,8bit,0.4090909090909091
334,-23.88977581521739,-23.944972826086957,1,8bit,0.4090909090909091
335,-24.716441761363637,-24.310191761363637,0,8bit,0.4090909090909091
336,-23.35649181547619,-23.364676339285715,1,8bit,0.4090909090909091
337,-21.417436079545453,-21.56551846590909,1,8bit,0.4090909090909091
338,-23.577734375,-23.469921875,0,8bit,0.4090909090909091
339,-22.51439144736842,-22.16529605263158,0,8bit,0.4090909090909091
340,-22.28984375,-22.1503125,0,8bit,0.4090909090909091
341,-23.833671875,-24.07578125,1,8bit,0.4090909090909091
342,-23.518973214285715,-23.159412202380953,0,8bit,0.4090909090909091
343,-21.44620028409091,-21.62411221590909,1,8bit,0.4090909090909091
344,-23.326171875,-22.657645089285715,0,8bit,0.4090909090909091
345,-24.45457175925926,-24.608506944444443,1,8bit,0.4090909090909091
346,-22.418911637931036,-22.322737068965516,0,8bit,0.4090909090909091
347,-22.395052083333333,-22.486197916666665,1,8bit,0.4090909090909091
348,-20.99915081521739,-20.85835597826087,0,8bit,0.4090909090909091
349,-23.1630859375,-23.107421875,0,8bit,0.4090909090909091
350,-22.53009259259259,-22.291087962962962,0,8bit,0.4090909090909091
351,-24.313232421875,-24.051432291666668,0,8bit,0.4090909090909091
352,-21.068824404761905,-20.672433035714285,0,8bit,0.4090909090909091
353,-22.040364583333332,-22.402157738095237,1,8bit,0.4090909090909091
354,-22.169270833333332,-22.224446614583332,1,8bit,0.4090909090909091
355,-22.952555338541668,-22.855143229166668,0,8bit,0.4090909090909091
356,-23.2072265625,-22.5130859375,0,8bit,0.4090909090909091
357,-22.469401041666668,-22.27170138888889,0,8bit,0.4090909090909091
358,-23.941236413043477,-24.007472826086957,1,8bit,0.4090909090909091
359,-22.968936011904763,-22.619419642857142,0,8bit,0.4090909090909091
360,-22.770345052083332,-22.650390625,0,8bit,0.4090909090909091
361,-24.274553571428573,-24.349888392857142,1,8bit,0.4090909090909091
362,-22.49813179347826,-22.080502717391305,0,8bit,0.4090909090909091
363,-23.172407670454547,-23.50390625,1,8bit,0.4090909090909091
364,-23.190625,-23.024375,0,8bit,0.4090909090909091
365,-23.680876358695652,-23.57039741847826,0,8bit,0.4090909090909091
366,-23.27126736111111,-23.23025173611111,0,8bit,0.4090909090909091
367,-23.22890625,-23.5431640625,1,8bit,0.4090909090909091
368,-22.94633152173913,-22.854789402173914,0,8bit,0.4090909090909091
369,-22.468580163043477,-22.174422554347824,0,8bit,0.4090909090909091
370,-22.855291193181817,-22.787464488636363,0,8bit,0.4090909090909091
371,-23.734552556818183,-23.63671875,0,8bit,0.4090909090909091
372,-22.734519675925927,-22.62601273148148,0,8bit,0.4090909090909091
373,-22.96515625,-22.8425,0,8bit,0.4090909090909091
374,-23.333912037037038,-23.211805555555557,0,8bit,0.4090909090909091
375,-25.065011160714285,-25.107840401785715,1,8bit,0.4090909090909091
376,-23.03515625,-23.321001838235293,1,8bit,0.4090909090909091
377,-21.542557565789473,-21.25452302631579,0,8bit,0.4090909090909091
378,-23.38525390625,-23.51904296875,1,8bit,0.4090909090909091
379,-22.70263671875,-22.45654296875,0,8bit,0.4090909090909091
380,-24.31044407894737,-23.77014802631579,0,8bit,0.4090909090909091
381,-23.25688244047619,-24.035900297619047,1,8bit,0.4090909090909091
382,-21.772135416666668,-22.087890625,1,8bit,0.4090909090909091
383,-20.939877717391305,-20.605638586956523,0,8bit,0.4090909090909091
384,-23.34265625,-22.838125,0,8bit,0.4090909090909091
385,-24.51264880952381,-25.361607142857142,1,8bit,0.4090909090909091
386,-23.613839285714285,-23.273065476190474,0,8bit,0.4090909090909091
387,-22.807565789473685,-23.232935855263158,1,8bit,0.4090909090909091
388,-24.2978125,-23.8128125,0,8bit,0.4090909090909091
389,-22.82666015625,-23.198893229166668,1,8bit,0.4090909090909091
390,-21.8154296875,-22.000390625,1,8bit,0.4090909090909091
391,-22.853515625,-22.761393229166668,0,8bit,0.4090909090909091
392,-22.2212890625,-22.123046875,0,8bit,0.4090909090909091
393,-23.548416940789473,-23.592002467105264,1,8bit,0.4090909090909091
394,-23.218544407894736,-23.725123355263158,1,8bit,0.4090909090909091
395,-25.0162109375,-24.5484375,0,8bit,0.4090909090909091
0,-21.105282738095237,-21.156622023809526,1,4bit,0.44696969696969696
1,-20.622738486842106,-20.568050986842106,0,4bit,0.44696969696969696
2,-17.424479166666668,-17.60373263888889,1,4bit,0.44696969696969696
3,-17.173519736842106,-16.683388157894736,0,4bit,0.44696969696969696
4,-19.806640625,-19.475260416666668,0,4bit,0.44696969696969696
5,-19.97061011904762,-19.908482142857142,0,4bit,0.44696969696969696
6,-17.06953125,-17.2427734375,1,4bit,0.44696969696969696
7,-19.660888671875,-19.196533203125,0,4bit,0.44696969696969696
8,-20.0625,-20.027180989583332,0,4bit,0.44696969696969696
9,-19.9931640625,-19.7671875,0,4bit,0.44696969696969696
10,-18.7060546875,-18.69580078125,0,4bit,0.44696969696969696
11,-19.464285714285715,-19.433407738095237,0,4bit,0.44696969696969696
12,-18.581287202380953,-18.496837797619047,0,4bit,0.44696969696969696
13,-18.14151278409091,-18.11807528409091,0,4bit,0.44696969696969696
14,-18.124627976190474,-18.464285714285715,1,4bit,0.44696969696969696
15,-18.615625,-18.4265625,0,4bit,0.44696969696969696
16,-19.816964285714285,-19.830915178571427,1,4bit,0.44696969696969696
17,-21.356640625,-21.0908203125,0,4bit,0.44696969696969696
